job_number,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
148,linkedin,https://www.linkedin.com/jobs/view/4261184040,,TikTok LIVE Data Analyst,TikTok,"London, England, UK",2025-07-09,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Responsibilities**
 The LIVE Operations team is obsessed with everything to do with TikTok LIVE. Our focus is to continually champion and optimize TikTok LIVE through working with creators to ensure a creative, fun and safe space for all of our users.
   

  

 The Regional LIVE Operation Strategy Team leads various cross\\-functional projects. Our key initiatives include developing strategic plans to drive widespread adoption of LIVE at scale among creators, localizing new product features, creating user engagement strategies, ensuring a positive creator experience through education on the Community Guidelines and best practices, and providing ad hoc analysis and support to cross\\-functional partners.
   

  

 Responsibilities:
   

 \\- Analyzing local and global trends to help improve performance within the EU LIVE team
   

 \\- Creating and preparing reports and dashboards to help us better identify areas of focus and trends within our ecosystem
   

  

 Examples of Problems You'll Be Solving:
   

 \\- What are the best content verticals for us to focus our creator recruitment on?
   

 \\- Building a prediction model for identifying creators who may be destined for success on our platform
   

 \\- Which metrics and leading and lagging indicators should we use for our key OKRs?
   

 \\- How should we best segment our creators and users to have a more meaningful impact on their growth?
   

 \\- What are the best touch\\-points to educate our creators, and when should we activate this education?
   

 \\- Using statistical tools to simplify complex data sets, helping us better diagnose issues and propose solutions
   

  

**Qualifications**
 Minimum Qualifications:
   

 \\- Minimum 3 years of working experience in data analysis
   

 \\- Strong mathematical skills to measure, collect, and analyze data
   

 \\- Attention to detail
   

  

 Preferred Qualifications:
   

 \\- Proficiency in statistics and experience using data visualization software such as Tableau, PowerBI, or Looker
   

 \\- Knowledge of SQL and any programming languages (Python is highly preferred)
   

  

**About TikTok**
 TikTok is the leading destination for short\\-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.​
   

  

  

**Why Join Us**
 Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy \\- a mission we work towards every day.​
   

 We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.​
   

 ​
   

 Diversity \\& Inclusion​
   

 TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.​",Entertainment and Online Media,https://www.linkedin.com/company/tiktok,https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=2147483647&v=beta&t=kjlfC3pp8wZsiPWYboSCdqqHXQdD7o7gKbgMRZ6YPdw,,,,,,,,,,,
149,linkedin,https://www.linkedin.com/jobs/view/4263342254,,Data Analyst,Halian,"London Area, United Kingdom",,,,,,,,False,,,,,,,https://uk.linkedin.com/company/halian,,,,,,,,,,,,
150,linkedin,https://www.linkedin.com/jobs/view/4280911737,,Junior Data Analyst,Outsource UK,"Solihull, England, UK",,,,,,,,False,,,,,,,https://uk.linkedin.com/company/outsource-uk-limited,,,,,,,,,,,,
151,linkedin,https://www.linkedin.com/jobs/view/4278235184,,Data Analyst,Data Idols,"London, England, UK",2025-08-05,fulltime,,,,,,False,entry level,Information Technology,,,"Data Analyst
   

  

  

  

 Salary: £70K \\- £80K
   

  

  

  

 Location: London \\- Flexible working
   

  


 Data Idols are working with a fast\\-growing, product\\-led tech company to hire a Data Analyst to join their growing team. This is a key role in the team and this person will directly impact their customers.
   

  




 The Opportunity
   

  


 The team this person is joining is playing a key role in the companies data journey. You will directly impact the customers by supporting the business with insights and self serve data tools. You'll be part of a company that takes data seriously, where your work has direct impact on product quality, decision making, and customer outcomes.
   

  




 Skills and Experience
   

  

* Strong experience working with Looker
* SQL
* Python
* dbt knowledge



 If you are looking for a new challenge, then please submit your CV for initial screening and more details.
   

  




 Data Analyst
   

  

  

**Desired Skills and Experience**
 Looker\\|SQL\\|dbt",Data Infrastructure and Analytics,https://uk.linkedin.com/company/data-idols,https://media.licdn.com/dms/image/v2/C4E0BAQE0Rx8tLcL-HA/company-logo_100_100/company-logo_100_100/0/1663667568848/data_idols_logo?e=2147483647&v=beta&t=RnMYseJ-CJfy0cBBQavlrw_zYSxBk0XZ2nQ0mPdT9Ow,,,,,,,,,,,
152,linkedin,https://www.linkedin.com/jobs/view/4280120622,,Data Analyst,Propel Finance,,2025-08-05,,,,,,,False,,,,,,,https://uk.linkedin.com/company/propelfinance,,,,,,,,,,,,
153,linkedin,https://www.linkedin.com/jobs/view/4277743606,,Data Analyst,Fanatics,"Manchester, England, UK",2025-08-05,fulltime,,,,,,False,entry level,Information Technology,,,"**Job Description**
* Job Title:
* Reporting to:


 Data Analyst
   

  

 General Manager
   

  

* Purpose of the Role:


 Responsible for sourcing, processing and analysing data in relation to operations in order to derive actionable insights and opportunity identification. This role is responsible for supporting the delivery of all core operational metrics, including but not limited to: cost, efficiency, service level delivery and inventory accuracy.
   

  

 This role will undertake a series of projects to improve data visibility and utilisation within the operation, to support the delivery of key projects and improvements. This role requires a basis in understanding of operational processes strength in numerical understanding and logical reasoning, as well as the technical skills require to acquire, process, manipulate and analyse large data sets.
   

  

* Duties / Responsibilities:
* Leveraging analytical thinking to draw actionable insights from a variety of data sources, including presentation to stakeholders and senior leaders
* Implement Data Visualisation software to create Operations Dashboards
* Building reporting dashboards as necessary across projects and key metrics
* Building numerical models for operational use, including but not limited to: performance reports, operational forecasting and planning
* Conducting data and process deep dives alongside operational leaders to unpick complex operational issues
* Knowledge / Skills / Experience:
* Operational experience required, D2C/Warehousing experience highly beneficial
* Experienced in the application of Python to support data analysis
* Advanced ability to write SQL and navigate large database architectures
* Advanced understanding and use of excel, including Macros, VBA
* Structured and thorough in approach to analysing and presenting data
* Highly experienced in the use of data visualisation tools such as Power BI, Tableauand similar
* Demonstratable experience in deriving actionable insights from large data sets
* Experience in a variety of analytical methods, including but not limited to: statistical analysis, processing mapping, regression analysis and hypothesis testing
* Experienced in the creation of PowerPoint presentations to share results, insights and performance with stakeholders
* Key Stakeholders:
* Operational Leaders
* Site Leadership team
* Internal customers including, but not limited to, tech, retail and events teams, eComm team and Branding and Merch","Technology, Information and Internet",https://www.linkedin.com/company/fanatics-inc-,https://media.licdn.com/dms/image/v2/D4E0BAQGxucH72bG6hw/company-logo_100_100/B4EZbPpbY8HwAQ-/0/1747240466631/fanatics_inc__logo?e=2147483647&v=beta&t=YKMQsg2IGNqz1wOgmFy_v-x4QnZ1xDGAk81-DgiTR8g,,,,,,,,,,,
154,linkedin,https://www.linkedin.com/jobs/view/4277720057,,Data Analyst,IFRS Foundation,"London Area, United Kingdom",2025-08-04,fulltime,,,,,,False,mid-senior level,"Information Technology, Finance, and Human Resources",,,"**Status** 
 : 6 month Fixed Term Contract
 



**Reports to:** 
 Global Payroll Manager
 



**Works with:** 
 Finance Team
 



**Job Purpose** 




 Finance team: The role is to support the payroll team in managing and improving data quality, reconciliation and reporting during a period of high operational demand. The role is essential for ensuring accurate payroll reporting, supporting the rollout of a Global Payroll Provider and preparing for upcoming compliance requirements.
 



  





**Principal accountabilities** 




***Data Cleansing \\& Validation***



* Clean, structure, and validate large payroll data to ensure accuracy and consistency (both for current operations and during the roll out of the Global Payroll provider).
* Identify and correct anomalies in payroll and accounting data
* Collaborate with Payroll, HR and Finance teams to ensure data alignment, particularly within the HiBob platform.



***Reconciliations***



* Perform regular reconciliations between payroll records and general ledger accounts.
* Investigate and resolve discrepancies in payroll transactions and accounting entries.



***Budget \\& Variance Analysis, Reporting***



* Assist in preparing payroll\\-related budget forecasts.
* Analyse actual payroll costs against budgeted figures and explain variances.
* Provide monthly variance reports with actionable insights.
* Maintain year\\-to\\-date payroll reports and audit packs.
* Support audits and compliance checks with accurate data and documentation.
* Respond to ad hoc data requests from senior management and external auditors.
* Assist in preparing data and reports for the mandatory payrolling of Benefits in Kind (BiKs) starting April 2026\\.
* Process optimisation \\- Identify inefficiencies in workflows and streamline payroll processes



***UAT Testing – Global Payroll Project***



* Lead testing and reconciliation during parallel runs for the Global Payroll Provider rollout.



**Skills And Attributes** 



* Proven experience in data analysis within payroll or finance.
* Strong Excel and data manipulation skills; experience with HiBob is a plus.
* Familiarity with payroll systems, accounting principles, and compliance requirements.
* Analytical mindset with attention to detail.
* Ability to work collaboratively across departments.
* Experience supporting audits and compliance processes is desirable.
* Strong communication and documentation skills.



  





**Essential** 




**Qualifications and experience** 



* Strong proficiency in Microsoft Excel, including advanced functions (e.g. pivot tables, lookups, data validation).
* Experience working with large datasets and performing data cleansing, transformation and validation.
* **Solid understanding of payroll processes, accounting principles, and financial reconciliations** 
 .
* Familiarity with HRIS and payroll systems (e.g. HiBob, Moorepay, Papaya, Justworks or similar platforms).
* Demonstrated ability to produce clear, accurate and insightful reports for stakeholders.
* Experience supporting audits and compliance reporting.
* Strong analytical and problem\\-solving skills with high attention to detail.
* Excellent communication and interpersonal skills, with the ability to collaborate across departments.
* Ability to manage multiple priorities and meet deadlines in a fast\\-paced environment.



  





**Preferred** 



* Experience working within a global or multi\\-country payroll environment.
* Experience participating in system implementations or UAT testing phases.
* Ability to document processes and create user\\-friendly guides



  





**Application Closing Date:** 
 22nd August 2025
 



 Please note that while we have a closing date for this application, we reserve the right to interview candidates and potentially close the role early should we find a suitable candidate before the closing date.
 



  





***Help shape the future of reporting for global financial markets***




 The IFRS Foundation is a public interest, not\\-for profit organisation that sets corporate reporting standards for the capital markets globally. IFRS Accounting Standards are required for use by more than 140 countries whilst IFRS Sustainability Disclosure Standards are rapidly becoming the global baseline for sustainability disclosures worldwide.
 



 We are a highly diverse and inclusive organisation. Our 350\\+ staff come from more than 45\\+ different countries and are united in supporting the mission of the Foundation to bring transparency, accountability and efficiency to capital markets worldwide. With offices in London, Frankfurt, Montreal, Tokyo, Beijing and San Francisco, the Foundation is truly a global standard\\-setter.",Accounting,https://uk.linkedin.com/company/ifrs-foundation,https://media.licdn.com/dms/image/v2/C560BAQFB3PtmGHSM3Q/company-logo_100_100/company-logo_100_100/0/1671466347376/ifrs_foundation_logo?e=2147483647&v=beta&t=TEgeddD7veIoMJCiWK7N08roXr-eozH0-on-Fhvd-3I,,,,,,,,,,,
155,linkedin,https://www.linkedin.com/jobs/view/4277693344,,Junior Data Analyst,Arthur Recruitment,"London Area, United Kingdom",2025-08-04,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Job Title:** 
 Junior Data Analyst (Power BI / SQL)
 



**Location:** 
 London (Hybrid – 2 days onsite)
 



**Salary:** 
 £45,000 \\+ Benefits
 



**Job Type:** 
 Full\\-Time, Permanent
 



  





**Are you a data\\-driven thinker using Power BI and SQL?** 




 Looking for a collaborative environment where you can make a real impact while continuing to grow your skills?
 



  





 We’re hiring a
 **Data Analyst** 
 to join a growing team within a dynamic and forward\\-thinking Insurance services company with a global footprint. Reporting directly to the Group Data Lead, you’ll play a hands\\-on role in developing high\\-quality dashboards, reporting tools, and data solutions used by internal stakeholders and external clients.
 



  





**What You’ll Be Doing:** 



* Build and maintain
 **Power BI dashboards** 
 , including
 **externally\\-facing reports** 
 for clients and underwriting teams
* Write SQL queries to
 **extract, transform and support backend reporting**
* Collaborate with internal teams to
 **gather requirements** 
 and translate them into insightful visualisations
* Develop KPI dashboards and static reports (Excel, PowerPoint) for strategic insights
* Support client rollouts and help onboard data\\-driven solutions



  





**Tech Stack \\& Tools:** 



* Power BI (including
 **Paginated Reports** 
 )
* SQL
* Excel \\& PowerPoint
* Familiarity with Microsoft Fabric is a bonus



  





**Ideal Candidate:** 



* **1 years of experience** 
 in a Data Analyst or Reporting Analyst role
* Solid experience with
 **Power BI** 
 and confident using
 **SQL**
* Strong communication skills – able to work with both technical and non\\-technical teams
* A proactive, delivery\\-focused mindset – someone who takes ownership of tasks
* Keen to learn and develop in a
 **non\\-hierarchical, supportive environment**
* Comfortable working with
 **small to mid\\-sized datasets** 
 (this is not a big data role)



  





**What’s on Offer:** 



* Competitive salary (up to £45K)
* Hybrid working – 2 days per week in a central London office
* A supportive team with mentorship from senior data professionals
* Exposure to global teams across Europe, the US, and Asia
* An inclusive, values\\-led culture with strong ethical foundations



  





 If you're excited about leveraging your Power BI and SQL skills in a meaningful way and want to be part of a forward\\-thinking, global environment — apply today!",Insurance,https://uk.linkedin.com/company/arthurfinancial,https://media.licdn.com/dms/image/v2/C4E0BAQHw0ABCOcOdtA/company-logo_100_100/company-logo_100_100/0/1668596923722/arthurfinancial_logo?e=2147483647&v=beta&t=EJ91OMpYqtMd2__rP-5mRLh5s1jew5JePw9SurxqcWU,,,,,,,,,,,
156,linkedin,https://www.linkedin.com/jobs/view/4277571782,,Insights Analyst,AstraZeneca,"City Of London, England, UK",2025-08-01,,,,,,,False,,,,,,,https://uk.linkedin.com/company/astrazeneca,,,,,,,,,,,,
157,linkedin,https://www.linkedin.com/jobs/view/4277581023,,Data Analyst,CereCore,"England, United Kingdom",2025-08-01,,,,,,,False,,,,,,,https://www.linkedin.com/company/cerecore-tech,,,,,,,,,,,,
158,linkedin,https://www.linkedin.com/jobs/view/4279014230,,Data Analyst,Aspect,"London Area, United Kingdom",2025-08-01,,,,,,,False,,,,,,,https://uk.linkedin.com/company/aspect-maintenance-ltd,,,,,,,,,,,,
159,linkedin,https://www.linkedin.com/jobs/view/4277587474,,Data Analyst,James Adams,"London Area, United Kingdom",2025-08-01,,,,,,,False,,,,,,,https://uk.linkedin.com/company/james-adams,,,,,,,,,,,,
160,linkedin,https://www.linkedin.com/jobs/view/4274626113,,Data Analyst,SR2 | Socially Responsible Recruitment | Certified B Corporation™,,2025-08-01,fulltime,,,,,,True,mid-senior level,Engineering and Information Technology,,,"**📊 Data Analyst \\| Financial Services \\| Hybrid (1 day per quarter onsite)** 




  





  





**Permanent \\| Competitive Salary** 




  





  





 An established and fast\\-growing financial services provider is seeking a
 **Data Analyst** 
 to support the next phase of its exciting growth. Operating at the intersection of technology and finance, this organisation delivers innovative solutions to businesses across the UK, with a strong focus on customer experience and data\\-driven decision making.
 



  





  





 As a key member of the data team, you'll play a pivotal role in transforming business requirements into meaningful, actionable insights through reporting, data modelling, and dashboard development.
 



  





  





**💼 What You'll Be Doing:** 



* **Stakeholder Engagement:** 
 Work closely with teams across the business to understand data needs and provide insights that directly impact strategy and operations.
* **Data Modelling \\& Analysis:** 
 Develop and maintain scalable, high\\-quality data models using
 **SQL** 
 and cloud\\-based platforms.
* **Dashboarding:** 
 Create visually compelling and interactive dashboards using
 **Tableau** 
 .
* **Performance Reporting:** 
 Monitor key financial, risk, and compliance metrics and present data clearly to relevant stakeholders.
* **ETL \\& Pipelines:** 
 Collaborate with Data Engineers to optimise data pipelines and ensure reliable data flow across systems.
* **Data Governance:** 
 Promote best practices around data integrity, accuracy, and secure storage.
* **Continuous Improvement:** 
 Identify opportunities to enhance reporting processes and analytical efficiency.



  





  





  





**✅ What We're Looking For:** 



* Proven experience in a similar
 **Data Analyst** 
 role, ideally within a
 **regulated environment, ideally** 
 financial services
* Strong
 **SQL** 
 skills – able to write complex queries and work with large, relational datasets
* Advanced
 **Tableau** 
 (Essential) expertise – comfortable building dashboards from scratch and interpreting insights for a non\\-technical audience
* Proficient with
 **Excel** 
 and general data manipulation techniques



  





  





  





**🌟 Why Join?** 




  





 This is a genuinely collaborative environment where every team member has the chance to shape outcomes and influence change. The business is ambitious, values\\-driven, and committed to using data to make a real difference — both internally and for its customers.
 



  





 You'll benefit from a flexible working model, a supportive culture, and the opportunity to contribute meaningfully to a company that’s scaling at pace.
 



  





**Location:** 
 Hybrid/Remote – with just
 **1 day per quarter** 
 required on\\-site in the south west.
 



  





**Ready to apply or learn more?** 
 Let’s have a confidential conversation.",IT Services and IT Consulting and Financial Services,https://uk.linkedin.com/company/sr2-socially-responsible-recruitment,https://media.licdn.com/dms/image/v2/D4E0BAQGCkBYNEr5h6g/company-logo_100_100/company-logo_100_100/0/1688630977339/sr2_socially_responsible_recruitment_logo?e=2147483647&v=beta&t=KJi8Q4M1VEZI8A-ClK5rPBQv1irfDeB15Yq3P2eXf9Y,,,,,,,,,,,
161,linkedin,https://www.linkedin.com/jobs/view/4277501973,,Data Analyst,Taylor Wimpey plc,"High Wycombe, England, UK",2025-08-01,fulltime,,,,,,False,mid-senior level,Information Technology,,,"**Make a Home at Taylor Wimpey**
 At Taylor Wimpey, we don’t just build houses; we build futures. Not just for the people who live in our homes, but for our own people too. When we bring our collective skills together, we make amazing things happen \\- for ourselves, for each other and for our customers. There are incredible opportunities on your doorstep, and we want you to discover them all.
   

 With 22 regional offices across the UK and operations in Spain, we bring our vision to life locally. Here, you’ll be given the tools to develop your skills and the freedom to explore new avenues. Share your ideas, experience a no\\-blame culture, and shape your work around your life.
   

 Every single one of us plays a vital role in bringing to life incredible places and spaces, where anyone can thrive. We believe in making a positive difference to our planet, as well as to people.
   

**Home to work that matters, and you can be a part of it.**
**Job Summary/Purpose**
* Document and analyse business processes, products, services, solutions and data to identify and make recommendations for business efficiency improvements.
* Analyse the impact of proposed solution on business operations including processes, products, services, solutions and data.
* Maintain a library of business requirements and collaborate with change management processes to translate business needs into clear and comprehensive functional and non\\-functional specifications.


**Primary Responsibilities**
**Business Situation Analysis** 
 : Leading investigating business landscape and stakeholders to define recommendations for improvement action. Activities may include — but are not limited to:
   

* Planning and managing business situation analysis
* Establishing the investigative approach framework
* Ensuring a holistic view is adopted to identify and analyse wide\\-ranging problems and opportunities
* Engaging and collaborating with a wide range of stakeholders, including those at the leadership level
* Gaining agreement from stakeholders on conclusions and recommendations
* Reviewing the strategic context, including the Taylor Wimpey’s vision, mission, objectives, strategy and tactics and external business environment
* Defining problems and analysing root causes
* Identifying potential changes to address problems or to take advantage of opportunities.


**Feasibility Assessment** 
 : Supporting defining, evaluating and describing business change options for financial, technical and business feasibility, and strategic alignment. Activities may include — but are not limited to:
   

* Generating and defining options
* Ensuring options align with the organisation’s vision, mission, objectives, strategy and tactics
* Engaging with internal and external stakeholders and specialists to get the information required for feasibility assessment
* Evaluating options for financial, technical and business feasibility
* Ensuring the generation, analysis and documentation of business cases including cost/benefit, impact and risk analysis for each option, to support organisational decision\\-making about proposed investments.


**Business Requirements**
* Identify, assess, and document business requirements from stakeholders, recommending business priorities and advising business on options, risks and costs versus benefits of various solutions
* Conduct research to determine if solutions to business requirements currently exist within or outside the business, and if not, whether new solutions are feasible
* Help analyse impact of proposed solution on existing technology platforms
* Provide input to buy vs. build decision based on input received from the business and other functions within technology
* Provide input to the development of formal business cases, when and where applicable
* Work closely with the development team to ensure that solutions meet business needs and are delivered on time and within budget.
* Assist testing team to ensure that requirements documentation can be easily translated into test plans, and ensure that the proper testing plans have been completed
* Create and maintain documentation such as process flows, use cases, and test plans.
* Provide input into project / resource estimating activities
* Identify and communicate risks to solution delivery


**Business Partnership**
* Work with technology team members, functional counterparts, vendors and related business partners
* Participate in the development of solutions to meet business needs
* Participate in and support cross technology process improvement initiatives


**People Management**
* Manage individual workload and deliver to agreed\\-upon project milestones
* Proactively promote consistent project\\-based performance measurement and skill development of junior staff
* Demonstrate ability to work in team environment and help resolve issues


**Experience, Qualifications, Technical Requirements**
* 3\\-5 years of relevant work experience
* Understanding of business process reengineering and business modeling concepts
* Awareness of the technology organisation and business and technology strategy
* Understanding of the company’s business practices and familiarity with the company’s products and services
* Good analytical and writing skills
* Good technical knowledge of Foundation IT Architecture, IT Infrastructure concepts, Business Applications, Middleware integrations.


**What We Offer At Taylor Wimpey**
**Inclusivity Statement**
 As a proud Disability Confident Employer, Taylor Wimpey is committed to creating a diverse and inclusive workforce. We actively collaborate with individuals who have disabilities and long\\-term health conditions which have an effect on their ability to do normal daily activities, ensuring that barriers are eliminated when it comes to employment opportunities. In line with our commitment, we guarantee an interview to applicants who declare to us during the application process that they have a disability and meet the minimum requirements for the role. Join us in building a truly diverse and empowered team.",Real Estate,https://uk.linkedin.com/company/taylor-wimpey,https://media.licdn.com/dms/image/v2/C4E0BAQFZ2wEpBkMynQ/company-logo_100_100/company-logo_100_100/0/1663756228847/taylor_wimpey_logo?e=2147483647&v=beta&t=8kcPTTIl44qNYKPMCHkth-FORJSXQA6Gzaz4Pok2zmA,,,,,,,,,,,
162,linkedin,https://www.linkedin.com/jobs/view/4275964077,,Data Analyst,CereCore,,2025-07-31,contract,,,,,,True,mid-senior level,Information Technology,,,"Data Analyst (NHS SQL \\+ Power BI)
 



 CereCore International — United Kingdom (Remote)
 



 6\\-month consultancy engagement
 



 Remote (UK\\-based)
 



 August / September start date
 



 Day Rate (Outside IR35\\)
 



  





 CereCore International partners with NHS organisations to deliver modern, data\\-driven solutions that support operational and clinical improvement. We are currently seeking a
 **Data Analyst** 
 to support an NHS Trust on a time\\-sensitive reporting and data performance improvement project.
 



  





 This role will focus heavily on working with NHS data sets (including commissioning datasets and statutory returns), optimising SQL\\-based reporting packages, and providing visibility across operational and performance data flows.
 



  





**Key Responsibilities** 



* Deliver high\\-quality reporting using
 **SQL and Power BI** 
 , aligned with national reporting standards
* Support mandatory and statutory reporting across detailed NHS data sets
* Work with operational and acute BI teams to improve reporting accuracy and reliability
* Troubleshoot and validate data issues across live and historic datasets
* Assist in building automated pipelines and reporting packages to streamline outputs
* Collaborate with clinical and performance stakeholders to clarify data requirements and deliver actionable insights
* Provide guidance on NHS dataset structures and commissioning data requirements



  





**Required Skills \\& Experience** 



* Strong command of
 **SQL** 
 for querying, joining, and transforming large NHS data sets
* Proven experience building dashboards and reports using
 **Power BI**
* Deep understanding of
 **NHS commissioning data sets** 
 , performance metrics, and reporting standards
* Experience working within or alongside
 **Acute BI teams**
* Strong attention to detail and ability to validate outputs independently
* Comfortable supporting urgent, high\\-visibility reporting workstreams



  





**Desirable** 



* Experience with real\\-time or near\\-real\\-time reporting
* Exposure to automation and scripting within reporting environments
* Familiarity with NHS data quality standards, IG, and returns processes



  





 This is a key support role on a critical project for an NHS trust currently behind on reporting obligations. You’ll play a direct role in helping them recover visibility across performance and compliance metrics.",IT Services and IT Consulting and Hospitals and Health Care,https://www.linkedin.com/company/cerecore-tech,https://media.licdn.com/dms/image/v2/C4D0BAQE76wPkzFHJvA/company-logo_100_100/company-logo_100_100/0/1631818010435/cerecore_tech_logo?e=2147483647&v=beta&t=-PYqLf_S2R95JQMwNZn5OdUt8Dy8h2UDUmca3kXX8SY,,,,,,,,,,,
163,linkedin,https://www.linkedin.com/jobs/view/4278637413,https://careers.williamsf1.com/job/data-analyst-in-grove-jid-247?_atxsrc=LinkedInAttrax&utm_source=LinkedInAttrax&urlHash=sfRZ,Data Analyst,Williams Racing,"Grove, England, UK",2025-07-31,contract,,,,,,False,entry level,Information Technology,,,"To maintain completeness and accuracy of inventory expenses in the team’s ERP system, ensuring compliance with financial standards and FIA Financial Regulations requirements. Enable the business to produce accurate and timely reporting on inventory spend to allow efficient and high\\-quality business decisions.
   

  

 This is a 6\\-month fixed term contract with the potential to extend.
   

  

**Main Duties:**
* Using system stock ageing reports and liaising with the business, identify items of stock that have been Used or are deemed Redundant, and write these costs off to the P\\&L on a daily basis
* Use counting reason codes to correctly allocate costs to the appropriate Cost Cap activity dimension, understanding the different scenarios and compliant treatment requirements, and setting up new reason codes where necessary
* Maintain appropriate process documentation and audit evidence for postings made in the system, including system warehouse location reference file
* Identify and raise any master data or process issues to the inventory IPT as these are found
* Work with inventory IPT and other teams as appropriate to test automation of processes as required


**Key Accountabilities:**
 Fulfil all organisational expectations, including but not limited to the following:
   

  

* Understand and work in line with Williams Values \\& Behaviours, encouraging others to do the same.
* Ensure understanding of and compliance with health and safety obligations.
* Maintain personal high standards of behaviour and conduct, being a positive ambassador for the department.
* Ensure you adhere to brand rules and maintain high standards of department presentation.
* Work to quality standards and identify and contribute ways to continuously improve department and personal performance.
* Ensure understanding of cost cap rules and requirements.


**Core Competencies:**
* Analytically minded and methodical worker with strong attention to detail
* Process oriented and able to demonstrate good problem\\-solving skills
* Ability to establish good working relationships with stakeholders across multiple functional areas
* Inquisitive; ability to identify improvements and challenge existing standards
* Self\\-starter with a positive and enthusiastic attitude
* Good team player with an approachable professional manner
* Flexible approach to working hours in line with fluctuating work requirements


**Qualifications and Experience Level:**
* Data processing experience
* Good attention to detail
* Strong Microsoft Excel skills
* Experience working in an ERP or production management system


 This job description is not exhaustive, and the job holder will be required to carry out from time\\-to\\-time tasks in addition to the above that will be both reasonable and within their capabilities.
   

  

**Company Description**
 For almost 50 years, Atlassian Williams Racing has been at the forefront of one of the fastest sports on the planet, being one of the top three most successful teams in history competing in the FIA Formula 1 World Championship. With an almost unrivalled heritage of engineering and racing F1 cars and unforgettable eras that demonstrate it is a force to be reckoned with, the British squad boasts 16 F1 World Championship titles to its name.
   

  

 Since its foundation in 1977 by the eminent, late Sir Frank Williams and engineering pioneer Sir Patrick Head, the team has won nine Constructors’ Championships, in association with Cosworth, Honda and Renault. Its roll call of drivers is legendary, with its seven Drivers’ Championship trophies being lifted by true icons of the sport: Alan Jones, Keke Rosberg, Nelson Piquet, Nigel Mansell, Alain Prost, Damon Hill and Jacques Villeneuve. The team has made history before and is out to make it again with a long\\-term mission to evolve and return to the front of the grid.
   

  

 Additional Information
   

  

*Atlassian Williams Racing is an equal opportunity employer that values diversity and inclusion. We are happy to discuss reasonable job adjustments.*",Spectator Sports,https://uk.linkedin.com/company/atlassianwilliamsracing,https://media.licdn.com/dms/image/v2/D4E0BAQFIqpLl8l5GCA/company-logo_100_100/B4EZUfAD.YHUAU-/0/1739981865953/atlassianwilliamsracing_logo?e=2147483647&v=beta&t=gx-yiOTdIOIszPagmTbPis3ycsSmJeeZX6OIagUWk1g,,,,,,,,,,,
